param_regressor__learning_rate,param_regressor__max_depth,param_regressor__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.1,2,10,"{'regressor__learning_rate': 0.1, 'regressor__max_depth': 2, 'regressor__n_estimators': 10}",0.36724579099276056,0.373275644237001,0.3078493804877023,0.3016057029413822,0.42126743378593434,0.3542487904889561,0.04460188706774406,8,0.3796305459347349,0.3736552482126084,0.3910281196119818,0.3972288714437594,0.3584135334431723,0.3799912637292514,0.013600154129631207
0.1,2,25,"{'regressor__learning_rate': 0.1, 'regressor__max_depth': 2, 'regressor__n_estimators': 25}",0.43628156515212735,0.47623538015202493,0.4288051460618125,0.4177173984356114,0.5683638727707824,0.4654806725144717,0.055099236098913595,6,0.5396764691936529,0.5377069268160806,0.5286536071924279,0.539880075225303,0.5069461479237619,0.5305726452702453,0.012508396536562619
0.1,4,10,"{'regressor__learning_rate': 0.1, 'regressor__max_depth': 4, 'regressor__n_estimators': 10}",0.401084731728943,0.43984142762344336,0.42093666028365817,0.4183580218634144,0.5044442010408499,0.43693300850806177,0.03592278455896039,7,0.558936796777985,0.5660982227813571,0.5421378280632445,0.5399832106048439,0.5279662220628161,0.5470244560580493,0.01372870709245385
0.1,4,25,"{'regressor__learning_rate': 0.1, 'regressor__max_depth': 4, 'regressor__n_estimators': 25}",0.49105783638308376,0.549012173036225,0.5780559525013169,0.5582923854295035,0.65701597762579,0.5666868649951838,0.053649262308418384,3,0.7504040139059927,0.7575152028085779,0.7441171092142993,0.7398700338472902,0.726533906980039,0.7436880533512398,0.010443373859814743
0.3,2,10,"{'regressor__learning_rate': 0.3, 'regressor__max_depth': 2, 'regressor__n_estimators': 10}",0.453207244081286,0.4605229293120531,0.4584172120330028,0.43408163868773875,0.6017948997649196,0.4816047847758,0.060815527017692474,5,0.5652831106162701,0.5676229756185426,0.5602303958849659,0.5675144353722703,0.5374060903374035,0.5596114015658905,0.011421650900102725
0.3,2,25,"{'regressor__learning_rate': 0.3, 'regressor__max_depth': 2, 'regressor__n_estimators': 25}",0.48287888990290684,0.4997951211068967,0.5286121123039769,0.5102562852463077,0.6372768160113643,0.5317638449142905,0.054803711077607,4,0.6565250311696772,0.6754031361130985,0.6734388788966059,0.6615624934921499,0.6374312153210311,0.6608721509985125,0.013696157617854988
0.3,4,10,"{'regressor__learning_rate': 0.3, 'regressor__max_depth': 4, 'regressor__n_estimators': 10}",0.48617002675162646,0.5194100019245027,0.5917955418513104,0.5838800659267354,0.6904368027070202,0.574338487832239,0.07023592422366473,2,0.776378625256527,0.7835817469481701,0.7683267327277846,0.7759146680685657,0.7714046064110753,0.7751212758824245,0.005172415642684301
0.3,4,25,"{'regressor__learning_rate': 0.3, 'regressor__max_depth': 4, 'regressor__n_estimators': 25}",0.522065537137032,0.5497540218801993,0.6249065191632843,0.5971820547199418,0.7059956898207544,0.5999807645442423,0.06397155421271408,1,0.890408194506917,0.8854685861150187,0.875731509418845,0.8822722462328162,0.8718636360571784,0.8811488344661551,0.006651622010187683
