param_regressor__colsample_bytree,param_regressor__gamma,param_regressor__learning_rate,param_regressor__max_depth,param_regressor__min_child_weight,param_regressor__n_estimators,param_regressor__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
1.0,1.0,0.05,6,1,10,1.0,"{'regressor__colsample_bytree': 1.0, 'regressor__gamma': 1.0, 'regressor__learning_rate': 0.05, 'regressor__max_depth': 6, 'regressor__min_child_weight': 1, 'regressor__n_estimators': 10, 'regressor__subsample': 1.0}",0.2993307044506951,0.2940112743758361,0.27518311845774157,0.2727104827520809,0.2753092481472057,0.22925929675045642,0.24275222770201188,0.3309503447272095,0.2016441657805682,0.28141996273921055,0.2702570825883016,0.03524017067974274,4,0.4368482344522209,0.43012963764859624,0.43659984037716637,0.44124616907140524,0.43124710823366175,0.43847871895362467,0.43129210662009,0.44005554291534177,0.4286386072896117,0.4505002046167881,0.4365036170178507,0.006263531000909289
1.0,1.0,0.05,6,1,60,1.0,"{'regressor__colsample_bytree': 1.0, 'regressor__gamma': 1.0, 'regressor__learning_rate': 0.05, 'regressor__max_depth': 6, 'regressor__min_child_weight': 1, 'regressor__n_estimators': 60, 'regressor__subsample': 1.0}",0.5892720574748396,0.5284288250118434,0.5005878103067826,0.5076110957114095,0.5285955271218712,0.40975021346543206,0.5500753156967078,0.5471264977354443,0.4372824291093823,0.5216169744036361,0.5120346746037349,0.050477319818593686,2,0.8890810273291277,0.8915262626634597,0.8911595196479796,0.884147420352495,0.8888686320079852,0.8940217806710454,0.88332994256632,0.8914435537091722,0.8961653260012341,0.8888210447044173,0.8898564509653237,0.0037682158463686268
1.0,1.0,0.1,6,1,10,1.0,"{'regressor__colsample_bytree': 1.0, 'regressor__gamma': 1.0, 'regressor__learning_rate': 0.1, 'regressor__max_depth': 6, 'regressor__min_child_weight': 1, 'regressor__n_estimators': 10, 'regressor__subsample': 1.0}",0.42999937897914353,0.40418698601211933,0.4019418278353716,0.3801043902762159,0.40435151670563996,0.33165422269275824,0.38425683689720713,0.47910682047467457,0.3156066588534946,0.41738314465848114,0.39485917833851064,0.04435430762690715,3,0.6520221382655675,0.6461946952209999,0.6621656965864098,0.6540256409456535,0.6411737974676142,0.6620143029699466,0.6512800460428689,0.6543604913907144,0.647573439650765,0.6629300994424641,0.6533740347983004,0.006963559683364879
1.0,1.0,0.1,6,1,60,1.0,"{'regressor__colsample_bytree': 1.0, 'regressor__gamma': 1.0, 'regressor__learning_rate': 0.1, 'regressor__max_depth': 6, 'regressor__min_child_weight': 1, 'regressor__n_estimators': 60, 'regressor__subsample': 1.0}",0.5984775573406478,0.5331949490401958,0.49323440979439925,0.5263448786503813,0.5267286784882582,0.41939643867073095,0.5424194816602013,0.5920740346955679,0.4469888815451707,0.5572247654207287,0.5236084075306282,0.054350013635318495,1,0.9564075328268995,0.95157119242391,0.9595543640243606,0.9567966869421846,0.9576956060746968,0.9613498012756592,0.9597412046949486,0.9611314228213975,0.9598894074389773,0.9577186090169336,0.9581855827539968,0.0027419990349630678
