param_regressor__learning_rate,param_regressor__max_depth,param_regressor__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.1,2,10,"{'regressor__learning_rate': 0.1, 'regressor__max_depth': 2, 'regressor__n_estimators': 10}",0.10390595903349964,0.10677983556936699,0.13293341367615763,0.11158269361877504,0.08168033283186837,0.10737644694593354,0.016392324859949722,8,0.14383853185309026,0.14077982865881733,0.12985816233547065,0.13774784068682988,0.14117549427784915,0.13867997156241146,0.004815412001623749
0.1,2,25,"{'regressor__learning_rate': 0.1, 'regressor__max_depth': 2, 'regressor__n_estimators': 25}",0.1402073873857249,0.15116513375442753,0.18624914849144358,0.1637561868380304,0.12384112487265253,0.1530437962684558,0.021158683845954714,7,0.22998485148188264,0.22806847563250598,0.20877486547139334,0.22541344766766114,0.2336144764898459,0.2251712233486578,0.008622677478225295
0.1,4,10,"{'regressor__learning_rate': 0.1, 'regressor__max_depth': 4, 'regressor__n_estimators': 10}",0.1671265574439751,0.17994787469650442,0.21944725549118405,0.16946387291760134,0.1319707800827521,0.1735912681264034,0.028050921285030336,5,0.2909887504229286,0.300938561484554,0.30504555862126503,0.29736217383486785,0.3047847522829572,0.29982395932931455,0.005239049686712709
0.1,4,25,"{'regressor__learning_rate': 0.1, 'regressor__max_depth': 4, 'regressor__n_estimators': 25}",0.24251733574355416,0.23887011725016005,0.28124637951659315,0.23767345692112596,0.18225188642096912,0.23651183517048047,0.03158575119494871,1,0.4885176631996577,0.49126709383583034,0.4769754966540808,0.4937453783220861,0.5049512273645718,0.4910913718752454,0.00900057922823413
0.3,2,10,"{'regressor__learning_rate': 0.3, 'regressor__max_depth': 2, 'regressor__n_estimators': 10}",0.13978507738470025,0.1559902337811402,0.2050409846743494,0.1607615255083069,0.11899003720899337,0.15611357171149803,0.028496620736215908,6,0.2600907331641146,0.2618789025901215,0.23255390667065545,0.24303347249026208,0.26466912847405455,0.25244522867784164,0.012498940069371599
0.3,2,25,"{'regressor__learning_rate': 0.3, 'regressor__max_depth': 2, 'regressor__n_estimators': 25}",0.18016084379672415,0.17977771851114888,0.25374453390606544,0.18530867983679655,0.10431259712246699,0.1806608746346404,0.04731366149507373,4,0.3650488776580678,0.37479721311270453,0.35330424493994783,0.35754566139770294,0.36953836864919265,0.3640468731515231,0.007802565735361381
0.3,4,10,"{'regressor__learning_rate': 0.3, 'regressor__max_depth': 4, 'regressor__n_estimators': 10}",0.19497085160612082,0.24362110785116198,0.2720028234921241,0.2103845486978838,0.16329164649845973,0.2168541956291501,0.037808788638338565,2,0.5562759411655056,0.5678796911856531,0.5149851227820441,0.5393310946252119,0.49961008487890846,0.5356163869274646,0.025312605095883255
0.3,4,25,"{'regressor__learning_rate': 0.3, 'regressor__max_depth': 4, 'regressor__n_estimators': 25}",0.19342008831958013,0.2730733808765786,0.2341653342836726,0.23325553619908024,0.12472245574450946,0.2117273590846842,0.050269809823970474,3,0.741163048870963,0.7400580381014215,0.7423641711369438,0.7184264501070061,0.7194878359409802,0.732299908831463,0.010923875371066325
